ID,Target_Form_ID,Source_Form_ID,Comment,Source,Source_relation,Source_word,Source_meaning,Source_certain,Source_languoid,Source_languoid_glottocode
6014,TarifiytBerber-10-34-1,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6015,TarifiytBerber-10-35-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6016,TarifiytBerber-10-37-2,,,,immediate,fərfər,"fly, clap wings",yes,Arabic (Moroccan),moro1292
6017,TarifiytBerber-10-412-2,,,,immediate,brək,"sit down, squat down",yes,Arabic (Moroccan),moro1292
6018,TarifiytBerber-10-42-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6019,TarifiytBerber-10-431-2,,,,immediate,tirer,shoot,yes,French,stan1290
6020,TarifiytBerber-10-451-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6021,TarifiytBerber-10-471-2,,,,immediate,gəʕʕəđ,raise (head),yes,Arabic (Moroccan),moro1292
6022,TarifiytBerber-16-69-2,,,,immediate,sməħ,leave,yes,Arabic (Moroccan),moro1292
6023,TarifiytBerber-10-49-2,,,,immediate,sməħ,leave,yes,Arabic (Moroccan),moro1292
6024,TarifiytBerber-10-49-3,,,,immediate,xla,"empty, leave",yes,Arabic (Moroccan),moro1292
6025,TarifiytBerber-10-56-2,,,,immediate,qər’r’əb,move closer,yes,Arabic (Moroccan),moro1292
6026,TarifiytBerber-10-64-2,,,,immediate,ndəh,drive,yes,Arabic (Moroccan),moro1292
6027,TarifiytBerber-10-65-1,,,,immediate,ndəh,drive,yes,Arabic (Moroccan),moro1292
6028,TarifiytBerber-10-83-2,,,,immediate,fluka,small boat,yes,Arabic (Moroccan),moro1292
6029,TarifiytBerber-11-27-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6030,TarifiytBerber-11-43-3,,,,immediate,tmənyat,small coins,yes,Arabic (Moroccan),moro1292
6031,TarifiytBerber-11-52-2,,,,immediate,məz’lut’,"broke, without funds",yes,Arabic (Moroccan),moro1292
6032,TarifiytBerber-11-54-2,,,,immediate,pelliscar,wheedle out,yes,Spanish,stan1288
6033,TarifiytBerber-11-78-2,,,,immediate,muna,allowance,yes,Arabic (Moroccan),moro1292
6034,TarifiytBerber-11-79-2,,,,immediate,rbəħ,gain. earn,yes,Arabic (Moroccan),moro1292
6035,TarifiytBerber-11-79-3,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6036,TarifiytBerber-12-21-2,,,,immediate,žməʕ,gather,yes,Arabic (Moroccan),moro1292
6037,TarifiytBerber-12-23-4,,,,immediate,frəz,distinguish between,yes,Arabic (Moroccan),moro1292
6038,TarifiytBerber-17-34-1,,,,immediate,frəz,distinguish between,yes,Arabic (Moroccan),moro1292
6039,TarifiytBerber-12-56-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6040,TarifiytBerber-12-83-2,,,,immediate,balón,ball (in football play),yes,Spanish,stan1288
6041,TarifiytBerber-8-17-2,,,,immediate,xbəš,to scratch,yes,Arabic (Moroccan),moro1292
6042,TarifiytBerber-12-85-2,,,,immediate,xbəš,to scratch,yes,Arabic (Moroccan),moro1292
6043,TarifiytBerber-13-106-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6044,TarifiytBerber-13-16-2,,,,immediate,majo,pretty,yes,Spanish,stan1288
6045,TarifiytBerber-13-231-2,,,,immediate,morceau,piece,yes,French,stan1290
6046,TarifiytBerber-13-33-3,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6047,TarifiytBerber-14-19-2,,,,immediate,dəɣya,"immediately, quickly",yes,Arabic (Moroccan),moro1292
6048,TarifiytBerber-14-21-1,,,,immediate,dəɣya,"immediately, quickly",yes,Arabic (Moroccan),moro1292
6049,TarifiytBerber-14-331-1,,,,immediate,dəɣya,"immediately, quickly",yes,Arabic (Moroccan),moro1292
6050,TarifiytBerber-14-25-2,,,,immediate,commencer,begin,yes,French,stan1290
6051,TarifiytBerber-5-99901-1,,,,immediate,hortus,garden,yes,Latin,
6052,TarifiytBerber-8-99947-1,,,,immediate,šmənd’ər’,sugar beet,yes,Arabic (Moroccan),moro1292
6053,TarifiytBerber-15-56-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6054,TarifiytBerber-15-68-2,,,,immediate,r’biʕ,grass,yes,Arabic (Moroccan),moro1292
6055,TarifiytBerber-16-18-2,,,,immediate,səʕd,good luck,yes,Arabic (Moroccan),moro1292
6056,TarifiytBerber-16-63-2,,,,immediate,tmənna,"desire, hope",yes,Arabic (Moroccan),moro1292
6057,TarifiytBerber-16-76-3,,,,immediate,ɣlət’,make a mistake,yes,Arabic (Moroccan),moro1292
6058,TarifiytBerber-16-76-4,,,,immediate,ɣlət’,make a mistake,yes,Arabic (Moroccan),moro1292
6059,TarifiytBerber-16-81-3,,,,immediate,mšəwwər’,"neat, tidy, well-groomed",yes,Arabic (Moroccan),moro1292
6060,TarifiytBerber-17-21-1,,,,immediate,ʕqəl,mind,yes,Arabic (Moroccan),moro1292
6061,TarifiytBerber-17-11-2,,,,immediate,ʕqəl,mind,yes,Arabic (Moroccan),moro1292
6062,TarifiytBerber-17-13-3,,,,immediate,xər’r’əs,think while calculating,yes,Arabic (Moroccan),moro1292
6063,TarifiytBerber-17-28-2,,,,immediate,madrasa,school,yes,Standard Arabic,stan1318
6064,TarifiytBerber-17-28-3,,,,immediate,escuela,the school,yes,Spanish,stan1288
6065,TarifiytBerber-17-37-2,,,,immediate,labŭdda,necessary,yes,Arabic (Moroccan),moro1292
6066,TarifiytBerber-17-38-2,,,,immediate,šərrəħ,explain,yes,Arabic (Moroccan),moro1292
6067,TarifiytBerber-17-48-2,,,,immediate,qəlləb,try,yes,Arabic (Moroccan),moro1292
6068,TarifiytBerber-17-48-3,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6069,TarifiytBerber-17-51-2,,,,immediate,u,and,yes,Arabic (Moroccan),moro1292
6070,TarifiytBerber-17-52-3,,,,immediate,ʕla-xat’ər,because,yes,Arabic (Moroccan),moro1292
6071,TarifiytBerber-18-11-2,,,,immediate,s’ut,voice,yes,Arabic (Moroccan),moro1292
6072,TarifiytBerber-18-13-2,,,,immediate,žəʕžəʕ,"talk with a course voice, shout",yes,Arabic (Maghrebi),moro1292
6073,TarifiytBerber-18-24-2,,,,immediate,luɣa,language,yes,Standard Arabic,stan1318
6074,TarifiytBerber-18-32-2,,,,immediate,žawəb,answer,yes,Arabic (Moroccan),moro1292
6075,TarifiytBerber-18-57-2,,,,immediate,lápiz,pencil,yes,Spanish,stan1288
6076,TarifiytBerber-19-31-2,,,,immediate,d’əbbər’,"handle, take care of",yes,Arabic (Moroccan),moro1292
6077,TarifiytBerber-19-33-2,,,,immediate,malika,queen,yes,Arabic (Moroccan),moro1292
6078,TarifiytBerber-19-72-2,,,,immediate,qəħba,prostitute,yes,Arabic (Moroccan),moro1292
6079,TarifiytBerber-20-28-3,,,,immediate,klat’a,rifle,yes,Arabic (Moroccan),moro1292
6080,TarifiytBerber-20-43-2,,,,immediate,ħrək,go away on war (on horseback),yes,Arabic (Moroccan),moro1292
6081,TarifiytBerber-21-38-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6082,TarifiytBerber-21-52-2,,,,immediate,šəffar’,thief,yes,Arabic (Moroccan),moro1292
6083,TarifiytBerber-22-131-3,,,,immediate,iglesia,church,yes,Spanish,stan1288
6084,TarifiytBerber-22-22-2,,,,immediate,xt’əb,preach,yes,Arabic (Moroccan),moro1292
6085,TarifiytBerber-22-43-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6086,TarifiytBerber-3-653-2,,,,immediate,ʕbana,blanket,yes,Arabic (Moroccan),moro1292
6087,TarifiytBerber-9-76-2,,,,immediate,qŭbb,"bucket, wooden pail",yes,Arabic (Moroccan),moro1292
6088,TarifiytBerber-23-15-2,,,,immediate,kar’,long-distance bus,yes,Arabic (Moroccan),moro1292
6089,TarifiytBerber-23-17-2,,,,immediate,corriente,electricity,yes,Spanish,stan1288
6090,TarifiytBerber-4-47-2,,,,immediate,mr’ar’a,gall,yes,Arabic (Moroccan),moro1292
6091,TarifiytBerber-5-75-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6092,TarifiytBerber-5-13-2,,Source word unidentifiable,,immediate,,,yes,Unidentified,
6093,TarifiytBerber-23-22-2,,,,immediate,pastilla,"pill, tablet",yes,Spanish,stan1288
6094,TarifiytBerber-23-32-2,,,,immediate,wazīr,minister,yes,Standard Arabic,stan1318
6095,TarifiytBerber-23-41-2,,,,immediate,timbre,the postage stamp,yes,French,stan1290
6096,TarifiytBerber-23-6-2,,,,immediate,journal,newspaper,yes,French,stan1290
6097,TarifiytBerber-23-62-2,,,,immediate,película,film,yes,Spanish,stan1288
6098,TarifiytBerber-23-64-2,,,,immediate,disco,disk,yes,Spanish,stan1288
6099,TarifiytBerber-24-02-2,,,,immediate,d’ħa,become,yes,Arabic (Moroccan),moro1292
6100,ZinacantanTzotzil-1-324-1,,,,immediate,woq(o)ch,foam,yes,Mocho,moch1257
6101,ZinacantanTzotzil-1-53-2,,,,immediate,luna,moon,yes,Spanish,stan1288
6102,ZinacantanTzotzil-1-54-1,,,,immediate,k’anal,star,yes,Tojolabal,tojo1241
6103,ZinacantanTzotzil-1-59-2,,,,immediate,vak-nab,the rainbow,yes,Chamula Tzotzil,tzot1262
6104,ZinacantanTzotzil-1-61-3,,,,immediate,luz,the light,yes,Spanish,stan1288
6105,ZinacantanTzotzil-23-17-1,,,,immediate,luz,the light,yes,Spanish,stan1288
6106,ZinacantanTzotzil-1-87-1,,,,immediate,fósforo,the match,yes,Spanish,stan1288
6107,ZinacantanTzotzil-1-87-2,,,,immediate,cerio,the match,yes,Spanish,stan1288
6108,ZinacantanTzotzil-2-1-1,,,,immediate,cristiano,Christian,yes,Spanish,stan1288
6109,ZinacantanTzotzil-2-25-1,,,,immediate,muchado,boy,yes,Spanish,stan1288
6110,ZinacantanTzotzil-2-34-1,,,,immediate,misa,mass,yes,Spanish,stan1288
6111,ZinacantanTzotzil-2-456-1,,,,immediate,ERG-achi7il,"companion, friend",yes,Quiche,kich1262
6112,ZinacantanTzotzil-2-81-1,,,,immediate,ERG-achi7il,"companion, friend",yes,Quiche,kich1262
6113,ZinacantanTzotzil-2-56-1,,,,immediate,antiguo,old,yes,Spanish,stan1288
6114,ZinacantanTzotzil-2-611-1,,,,immediate,alib mamal,the father-in-law of a woman,yes,Tzeltal,tzel1254
6115,ZinacantanTzotzil-2-76-1,,,,immediate,me’ba antz,widow,yes,Tzeltal,tzel1254
6116,ZinacantanTzotzil-2-77-1,,,,immediate,me’ba winik,widower,yes,Tzeltal,tzel1254
6117,ZinacantanTzotzil-3-11-1,,,,immediate,animal,animal,yes,Spanish,stan1288
6118,ZinacantanTzotzil-3-16-2,,,,immediate,potrero,pasture ground,yes,Spanish,stan1288
6119,ZinacantanTzotzil-3-21-1,,,,immediate,toro,the bull,yes,Spanish,stan1288
6120,ZinacantanTzotzil-3-21-2,,,,immediate,vaca,the cow,yes,Spanish,stan1288
6121,ZinacantanTzotzil-3-22-1,,,,immediate,buey,the ox,yes,Spanish,stan1288
6122,ZinacantanTzotzil-3-23-1,,,,immediate,vaca,the cow,yes,Spanish,stan1288
6123,ZinacantanTzotzil-3-23-2,,,,immediate,vaca,the cow,yes,Spanish,stan1288
6124,ZinacantanTzotzil-3-23-3,,,,immediate,vaca,the cow,yes,Spanish,stan1288
6125,ZinacantanTzotzil-3-26-1,,,,immediate,carnero,sheep,yes,Spanish,stan1288
6126,ZinacantanTzotzil-3-36-1,,,,immediate,chivo,goat,yes,Spanish,stan1288
6127,ZinacantanTzotzil-3-47-1,,,,immediate,caballo,the small horse,yes,Spanish,stan1288
6128,ZinacantanTzotzil-3-41-1,,,,immediate,caballo,the small horse,yes,Spanish,stan1288
6129,ZinacantanTzotzil-3-42-1,,,,immediate,caballo,the small horse,yes,Spanish,stan1288
6130,ZinacantanTzotzil-3-42-2,,,,immediate,potro,"colt, foal",yes,Spanish,stan1288
6131,ZinacantanTzotzil-3-44-1,,,,immediate,yegua,female horse,yes,Spanish,stan1288
6132,ZinacantanTzotzil-17-22-2,,,,immediate,burro,"the ass, the donkey",yes,Spanish,stan1288
6133,ZinacantanTzotzil-3-46-1,,,,immediate,burro,"the ass, the donkey",yes,Spanish,stan1288
6134,ZinacantanTzotzil-3-54-2,,,,immediate,castellano,Spanish,yes,Spanish (Mexican),
6135,ZinacantanTzotzil-3-55-2,,,,immediate,castellano,Castilian,yes,Spanish,stan1288
6136,ZinacantanTzotzil-3-583-1,,,,immediate,garza,"egret, heron",yes,Spanish,stan1288
6137,ZinacantanTzotzil-3-592-1,,,,immediate,loro,the parrot,yes,Spanish,stan1288
6138,ZinacantanTzotzil-3-592-2,,,,immediate,perico,parrakeet,yes,Spanish,stan1288
6139,ZinacantanTzotzil-3-62-2,,,,immediate,gato,cat,yes,Spanish,stan1288
6140,ZinacantanTzotzil-3-653-1,,,,immediate,medio,half,yes,Spanish,stan1288
6141,ZinacantanTzotzil-3-655-1,,,,immediate,concha,shell,yes,Spanish,stan1288
6142,ZinacantanTzotzil-3-72-1,,,,immediate,leo*n,lion,yes,Spanish,stan1288
6143,ZinacantanTzotzil-3-73-1,,,,immediate,oso,the bear,yes,Spanish,stan1288
6144,ZinacantanTzotzil-3-74-1,,,,immediate,wet,gato de monte (Urocyon cinereoargentus),yes,Tojolabal,tojo1241
6145,ZinacantanTzotzil-3-82-2,,,,immediate,cachimbo,pipe,yes,Spanish,stan1288
6146,ZinacantanTzotzil-3-82-3,,,,immediate,bermejo,bright reddish,yes,Spanish,stan1288
6147,ZinacantanTzotzil-3-821-1,,,,immediate,cera,bee’s wax,yes,Spanish,stan1288
6148,ZinacantanTzotzil-3-823-1,,,,immediate,avispa,wasp,yes,Spanish,stan1288
6149,ZinacantanTzotzil-3-833-1,,,,immediate,camaro*n,shrimp,yes,Spanish,stan1288
6150,ZinacantanTzotzil-3-833-2,,,,immediate,camaro*n,shrimp,yes,Spanish,stan1288
6151,ZinacantanTzotzil-3-866-1,,,,immediate,mapache,raccoon,yes,Spanish (Mexican),
6152,ZinacantanTzotzil-3-96-1,,,,immediate,patix,lizard,yes,Chuj,chuj1251
6153,ZinacantanTzotzil-3-97-1,,,,immediate,lagarto,alligator,yes,Spanish,stan1288
6154,ZinacantanTzotzil-3-99-1,,,,immediate,tzimin,tapir,yes,Itzaj,itza1241
6155,ZinacantanTzotzil-6-22-1,,,,immediate,*tzo7otz,hair,yes,Proto-Yucatecan,
6156,ZinacantanTzotzil-4-14-1,,,,immediate,*tzo7otz,hair,yes,Proto-Yucatecan,
6157,ZinacantanTzotzil-6-28-1,,,,immediate,*tzo7otz,hair,yes,Proto-Yucatecan,
6158,ZinacantanTzotzil-4-15-3,,,,immediate,sangre,blood,yes,Spanish,stan1288
6159,ZinacantanTzotzil-4-202-1,,,,immediate,a*nima,soul,yes,Spanish,stan1288
6160,ZinacantanTzotzil-4-202-2,,,,immediate,a*nima,soul,yes,Spanish,stan1288
6161,ZinacantanTzotzil-5-71-1,,,,immediate,sat,fruit,yes,Tojolabal,tojo1241
6162,ZinacantanTzotzil-4-204-1,,,,immediate,sat,fruit,yes,Tojolabal,tojo1241
6163,ZinacantanTzotzil-6-76-1,,,,immediate,sat,fruit,yes,Tojolabal,tojo1241
6164,ZinacantanTzotzil-8-993-1,,,,immediate,sat,fruit,yes,Tojolabal,tojo1241
6165,ZinacantanTzotzil-4-21-1,,,,immediate,sat,fruit,yes,Tojolabal,tojo1241
6166,ZinacantanTzotzil-4-451-1,,,,immediate,riNo*n,kidney,yes,Spanish,stan1288
6167,ZinacantanTzotzil-4-493-3,,,,immediate,miz,cat,yes,Spanish,stan1288
6168,ZinacantanTzotzil-4-85-1,,,,immediate,la*stima,"pity, pitiful object",yes,Spanish,stan1288
6169,ZinacantanTzotzil-4-858-1,,,,immediate,la*stima,"pity, pitiful object",yes,Spanish,stan1288
6170,ZinacantanTzotzil-4-858-2,,,,immediate,seNa,sign,yes,Spanish,stan1288
6171,ZinacantanTzotzil-4-87-2,,,,immediate,doctor,physician,yes,Spanish,stan1288
6172,ZinacantanTzotzil-4-89-1,,,,immediate,veneno,poison,yes,Spanish,stan1288
6173,ZinacantanTzotzil-4-92-2,,,,immediate,flojo,"loose, lazy",yes,Spanish,stan1288
6174,ZinacantanTzotzil-4-94-1,,,,immediate,cojo,lame,yes,Spanish,stan1288
6175,ZinacantanTzotzil-4-95-2,,,,immediate,sordo,deaf,yes,Spanish,stan1288
6176,ZinacantanTzotzil-5-25-1,,,,immediate,horno,the oven,yes,Spanish,stan1288
6177,ZinacantanTzotzil-5-26-2,,,,immediate,loza,crockery,yes,Spanish,stan1288
6178,ZinacantanTzotzil-5-34-1,,,,immediate,loza,crockery,yes,Spanish,stan1288
6179,ZinacantanTzotzil-5-42-1,,,,immediate,traste,glass or cup for sampling wine,yes,Spanish,stan1288
6180,ZinacantanTzotzil-5-32-1,,,,immediate,plato,"the plate, the dish",yes,Spanish,stan1288
6181,ZinacantanTzotzil-5-33-1,,,,immediate,plato,"the plate, the dish",yes,Spanish,stan1288
6182,ZinacantanTzotzil-5-34-2,,,,immediate,loza,crockery,yes,Spanish,stan1288
6183,ZinacantanTzotzil-5-35-1,,,,immediate,tasa,cup,yes,Spanish,stan1288
6184,ZinacantanTzotzil-5-35-2,,,,immediate,taza,the cup,yes,Spanish,stan1288
6185,ZinacantanTzotzil-5-37-1,,,,immediate,cuchara,the spoon,yes,Spanish,stan1288
6186,ZinacantanTzotzil-9-23-1,,,,immediate,cuchillo,the knife,yes,Spanish,stan1288
6187,ZinacantanTzotzil-5-38-1,,,,immediate,cuchillo,the knife,yes,Spanish,stan1288
6188,ZinacantanTzotzil-5-51-1,,,,immediate,castellano,Spanish,yes,Spanish (Mexican),
6189,ZinacantanTzotzil-5-51-2,,,,immediate,cashlan waj,bread,yes,Tzeltal,tzel1254
6190,ZinacantanTzotzil-5-51-3,,,,immediate,pan,the bread,yes,Spanish,stan1288
6191,ZinacantanTzotzil-5-55-1,,,,immediate,harina,the flour,yes,Spanish,stan1288
6192,ZinacantanTzotzil-5-57-1,,,,immediate,molino,the mill,yes,Spanish,stan1288
6193,ZinacantanTzotzil-5-58-1,,,,immediate,camara,chamber,yes,Spanish,stan1288
6194,ZinacantanTzotzil-5-63-1,,,,immediate,chorizo,sausage,yes,Spanish,stan1288
6195,ZinacantanTzotzil-5-63-2,,,,immediate,longaniza,choice pork sausage,yes,Spanish,stan1288
6196,ZinacantanTzotzil-5-7-3,,,,immediate,extranjero,the stranger,yes,Spanish,stan1288
6197,ZinacantanTzotzil-5-75-1,,,,immediate,higo,the fig,yes,Spanish,stan1288
6198,ZinacantanTzotzil-5-79-1,,,,immediate,aceite,the oil,yes,Spanish,stan1288
6199,ZinacantanTzotzil-5-791-2,,,,immediate,cebo,fat,yes,Spanish (Mexican),
6200,ZinacantanTzotzil-5-82-1,,,,immediate,pimienta,black pepper,yes,Spanish,stan1288
6201,ZinacantanTzotzil-5-85-1,,,,immediate,azu*car,sugar,yes,Spanish,stan1288
6202,ZinacantanTzotzil-5-86-1,,,,immediate,leche,milk,yes,Spanish,stan1288
6203,ZinacantanTzotzil-5-88-1,,,,immediate,queso,the cheese,yes,Spanish,stan1288
6204,ZinacantanTzotzil-5-92-1,,,,immediate,vino,the wine,yes,Spanish,stan1288
6205,ZinacantanTzotzil-5-93-1,,,,immediate,cerveza,beer,yes,Spanish (Mexican),
6206,ZinacantanTzotzil-6-36-1,,,,immediate,aguja,needle,yes,Spanish,stan1288
6207,ZinacantanTzotzil-23-23-1,,,,immediate,aguja,needle,yes,Spanish,stan1288
6208,ZinacantanTzotzil-6-38-3,,,,immediate,hilado,yarn,yes,Spanish,stan1288
6209,ZinacantanTzotzil-6-51-1,,,,immediate,zapato,shoe,yes,Spanish,stan1288
6210,ZinacantanTzotzil-6-52-1,,,,immediate,boti*n,"buskin, half-boot",yes,Spanish,stan1288
6211,ZinacantanTzotzil-6-62-1,,,,immediate,boto*n,button,yes,Spanish,stan1288
6212,ZinacantanTzotzil-6-93-1,,,,immediate,Gillette,razor blade,yes,Spanish,stan1288
6213,ZinacantanTzotzil-6-95-1,,,,immediate,jabón,the soap,yes,Spanish,stan1288
6214,ZinacantanTzotzil-7-17-1,,,,immediate,cocina,kitchen,yes,Spanish,stan1288
6215,ZinacantanTzotzil-7-231-1,,,,immediate,aldaba,latch,yes,Spanish,stan1288
6216,ZinacantanTzotzil-7-24-1,,,,immediate,llave,key,yes,Spanish,stan1288
6217,ZinacantanTzotzil-7-25-1,,,,immediate,ventana,the window,yes,Spanish,stan1288
6218,ZinacantanTzotzil-7-422-1,,,,immediate,chamarra,garment of very coarse frieze,yes,Spanish,stan1288
6219,ZinacantanTzotzil-7-43-1,,,,immediate,silla,the chair,yes,Spanish,stan1288
6220,ZinacantanTzotzil-7-44-1,,,,immediate,mesa,the table,yes,Spanish,stan1288
6221,ZinacantanTzotzil-7-45-1,,,,immediate,kas,gas,yes,Spanish,stan1288
6222,ZinacantanTzotzil-7-45-2,,,,immediate,candil,oil lamp,yes,Spanish,stan1288
6223,ZinacantanTzotzil-7-46-1,,,,immediate,candela,the candle,yes,Spanish,stan1288
6224,ZinacantanTzotzil-7-58-1,,,,immediate,arco,the arch,yes,Spanish,stan1288
6225,ZinacantanTzotzil-7-61-1,,,,immediate,albañil,the mason,yes,Spanish,stan1288
6226,ZinacantanTzotzil-7-62-1,,,,immediate,ladrillo,"brick, tile",yes,Spanish,stan1288
6227,ZinacantanTzotzil-7-64-1,,,,immediate,ximi-tl,adobe,yes,Nahuatl,
6228,ZinacantanTzotzil-8-12-1,,,,immediate,campo,"country, field, meadow",yes,Spanish,stan1288
6229,ZinacantanTzotzil-8-21-1,,,,immediate,arado,plow,yes,Spanish,stan1288
6230,ZinacantanTzotzil-8-23-1,,,,immediate,coa,kind of hoe,yes,Spanish (Mexican),
6231,ZinacantanTzotzil-8-24-1,,,,immediate,pala,"shovel, paddle",yes,Spanish,stan1288
6232,ZinacantanTzotzil-8-25-1,,,,immediate,azado*n,hoe,yes,Spanish,stan1288
6233,ZinacantanTzotzil-8-29-1,,,,immediate,reata,any rope,yes,Spanish (Mexican),
6234,ZinacantanTzotzil-8-33-1,,,,immediate,hoz,sickle,yes,Spanish,stan1288
6235,ZinacantanTzotzil-8-35-1,,,,immediate,era,threshing-floor,yes,Spanish,stan1288
6236,ZinacantanTzotzil-8-43-1,,,,immediate,trigo,the wheat,yes,Spanish,stan1288
6237,ZinacantanTzotzil-8-48-1,,,,immediate,arroz,the rice,yes,Spanish,stan1288
6238,ZinacantanTzotzil-8-82-1,,,,immediate,coco,coconut,yes,Spanish,stan1288
6239,ZinacantanTzotzil-8-84-1,,,,immediate,guineo,type of banana,yes,Spanish (Mexican),
6240,ZinacantanTzotzil-8-931-1,,,,immediate,su,bottle gourd,yes,Q'eqchi',kekc1242
6241,ZinacantanTzotzil-8-94-3,,,,immediate,tarro,bamboo,yes,Spanish (Mexican),
6242,ZinacantanTzotzil-8-941-1,,,,immediate,wale7,sugar cane,yes,Tzeltal,tzel1254
6243,ZinacantanTzotzil-8-996-1,,,,immediate,*tuutuk,turkey,yes,Proto-Mixean,
6244,ZinacantanTzotzil-9-18-1,,,,immediate,cadena,the chain,yes,Spanish,stan1288
6245,ZinacantanTzotzil-9-19-1,,,,immediate,laso,lasso,yes,Spanish,stan1288
6246,ZinacantanTzotzil-9-192-1,,,,immediate,u p'ok,knot,yes,Chontal,lowl1260
6247,ZinacantanTzotzil-9-24-1,,,,immediate,tejeras,scissors,yes,Spanish,stan1288
6248,ZinacantanTzotzil-9-43-1,,,,immediate,carpintero,the carpenter,yes,Spanish,stan1288
6249,ZinacantanTzotzil-9-49-1,,,,immediate,martillo,the hammer,yes,Spanish,stan1288
6250,ZinacantanTzotzil-9-5-1,,,,immediate,clavo,the nail,yes,Spanish,stan1288
6251,ZinacantanTzotzil-9-6-1,,,,immediate,jten-taqiuin,blacksmith,yes,Tzeltal,tzel1254
6252,ZinacantanTzotzil-9-64-1,,,,immediate,oro,the gold,yes,Spanish,stan1288
6253,ZinacantanTzotzil-9-76-1,,,,immediate,*mo7ch,basket,yes,Proto-Greater Kanjobalan,
6254,ZinacantanTzotzil-10-13-1,,,,immediate,vuelta,turn,yes,Spanish,stan1288
6255,ZinacantanTzotzil-10-12-1,,,,immediate,vuelta,turn,yes,Spanish,stan1288
6256,ZinacantanTzotzil-10-64-1,,,,immediate,punto,point,yes,Spanish,stan1288
6257,ZinacantanTzotzil-10-71-2,,,,immediate,calle,the street,yes,Spanish,stan1288
6258,ZinacantanTzotzil-23-395-1,,,,immediate,calle,the street,yes,Spanish,stan1288
6259,ZinacantanTzotzil-10-76-1,,,,immediate,carroza,large coach,yes,Spanish,stan1288
6260,ZinacantanTzotzil-10-78-2,,,,immediate,mancarnar,"to twist the neck of (a steer, etc.) and hold down on the ground with horns downward",yes,Spanish,stan1288
6261,ZinacantanTzotzil-10-85-1,,,,immediate,pala,"shovel, paddle",yes,Spanish,stan1288
6262,ZinacantanTzotzil-11-43-1,,,,immediate,centavo,cent,yes,Spanish,stan1288
6263,ZinacantanTzotzil-11-44-1,,,,immediate,antiguo,old,yes,Spanish,stan1288
6264,ZinacantanTzotzil-11-51-1,,,,immediate,rico,rich,yes,Spanish,stan1288
6265,ZinacantanTzotzil-11-52-1,,,,immediate,pobre,poor,yes,Spanish,stan1288
6266,ZinacantanTzotzil-11-53-1,,,,immediate,limonsna,alms,yes,Spanish,stan1288
6267,ZinacantanTzotzil-11-64-2,,,,immediate,cuenta,the bill,yes,Spanish,stan1288
